"taxon_id","rank","name","parent","count","rank_count","perc"
"171549","order","Bacteroidales","Bacteroidia","11442","27063","0.4227912648265159"
"80840","order","Burkholderiales","Betaproteobacteria","192","27063","0.00709455714444075"
"186826","order","Lactobacillales","Bacilli","34","27063","0.0012563278276613828"
"48461","order","Verrucomicrobiales","Verrucomicrobiae","78","27063","0.0028821638399290543"
"213115","order","Desulfovibrionales","Deltaproteobacteria","191","27063","0.007057606325980121"
"526525","order","Erysipelotrichales","Erysipelotrichia","66","27063","0.0024387540184015078"
"909929","order","Selenomonadales","Negativicutes","4","27063","0.00014780327384251562"
"1385","order","Bacillales","Bacilli","43","27063","0.0015888851938070428"
"53433","order","Halanaerobiales","Clostridia","4","27063","0.00014780327384251562"
"1843489","order","Veillonellales","Negativicutes","37","27063","0.0013671802830432693"
"","order","other Firmicutes phylum","other Firmicutes phylum","23","27063","0.0008498688245944648"
"","order","other Clostridia class","Clostridia","8","27063","0.00029560654768503124"
"91347","order","Enterobacterales","Gammaproteobacteria","3","27063","0.00011085245538188671"
"85004","order","Bifidobacteriales","Actinobacteria","9","27063","0.0003325573661456601"
"200666","order","Sphingobacteriales","Sphingobacteriia","1","27063","0.000036950818460628905"
"1853223","order","Balneolales","Balneolia","1","27063","0.000036950818460628905"
"1643822","order","Eggerthellales","Coriobacteriia","18","27063","0.0006651147322913202"
"186329","order","Acholeplasmatales","Mollicutes","3","27063","0.00011085245538188671"
"72274","order","Pseudomonadales","Gammaproteobacteria","1","27063","0.000036950818460628905"
"29","order","Myxococcales","Deltaproteobacteria","2","27063","0.00007390163692125781"
"1843488","order","Acidaminococcales","Negativicutes","2","27063","0.00007390163692125781"
"135613","order","Chromatiales","Gammaproteobacteria","1","27063","0.000036950818460628905"
"475963","order","Caldilineales","Caldilineae","1","27063","0.000036950818460628905"
"","order","other Bacteroidetes phylum","other Bacteroidetes phylum","1","27063","0.000036950818460628905"
"","order","other Gammaproteobacteria class","Gammaproteobacteria","3","27063","0.00011085245538188671"
"84999","order","Coriobacteriales","Coriobacteriia","1","27063","0.000036950818460628905"
"2037","order","Actinomycetales","Actinobacteria","3","27063","0.00011085245538188671"
"574975","order","Holophagales","Holophagae","1","27063","0.000036950818460628905"
"649776","order","Synergistales","Synergistia","1","27063","0.000036950818460628905"
"1263","genus","Ruminococcus","Ruminococcaceae","5713","25519","0.22387240879344802"
"816","genus","Bacteroides","Bacteroidaceae","10322","25519","0.4044829342842588"
"1508657","genus","Ruminiclostridium","Ruminococcaceae","1523","25519","0.05968102198362005"
"207244","genus","Anaerostipes","Lachnospiraceae","51","25519","0.0019985109134370467"
"1730","genus","Eubacterium","Eubacteriaceae","1635","25519","0.06406990869548179"
"1715793","genus","Casaltella","Clostridiales Family XIII. Incertae Sedis","459","25519","0.017986598220933424"
"577310","genus","Parasutterella","Sutterellaceae","180","25519","0.007053567929777812"
"1017280","genus","Pseudoflavonifractor","Clostridiales","86","25519","0.0033700380108938437"
"1301","genus","Streptococcus","Streptococcaceae","11","25519","0.00043105137348642186"
"572511","genus","Blautia","Lachnospiraceae","829","25519","0.0324855989654767"
"283168","genus","Odoribacter","Odoribacteraceae","85","25519","0.0033308515223950783"
"239759","genus","Alistipes","Rikenellaceae","838","25519","0.032838277361965595"
"1506577","genus","Tyzzerella","Lachnospiraceae","256","25519","0.010031741055684"
"33042","genus","Coprococcus","Lachnospiraceae","119","25519","0.00466319213135311"
"459786","genus","Oscillibacter","Oscillospiraceae","439","25519","0.01720286845095811"
"","genus","other Lactobacillales order","other Lactobacillales order","3","25519","0.00011755946549629688"
"1392389","genus","Intestinimonas","Clostridiales","98","25519","0.0038402758728790314"
"191373","genus","Pelotomaculum","Peptococcaceae","1","25519","0.00003918648849876562"
"","genus","other Clostridiales order","other Clostridiales order","342","25519","0.013401779066577845"
"189330","genus","Dorea","Lachnospiraceae","73","25519","0.0028606136604098905"
"204475","genus","Gemmiger","Ruminococcaceae","280","25519","0.010972216779654376"
"44748","genus","Sporobacter","Ruminococcaceae","45","25519","0.001763391982444453"
"216851","genus","Faecalibacterium","Ruminococcaceae","214","25519","0.008385908538735843"
"1164882","genus","Lachnoanaerobaculum","Lachnospiraceae","17","25519","0.0006661703044790157"
"","genus","other Ruminococcaceae family","Ruminococcaceae","130","25519","0.005094243504839531"
"239934","genus","Akkermansia","Akkermansiaceae","78","25519","0.003056546102903719"
"1485","genus","Clostridium","Clostridiaceae","85","25519","0.0033308515223950783"
"1506553","genus","Lachnoclostridium","Lachnospiraceae","159","25519","0.006230651671303734"
"946234","genus","Flavonifractor","Clostridiales","76","25519","0.0029781731259061876"
"1649459","genus","Hungatella","Clostridiaceae","23","25519","0.0009012892354716094"
"248744","genus","Marvinbryantia","Lachnospiraceae","15","25519","0.0005877973274814844"
"588605","genus","Robinsoniella","Lachnospiraceae","169","25519","0.006622516556291391"
"","genus","other Lachnospiraceae family","Lachnospiraceae","61","25519","0.0023903757984247032"
"872","genus","Desulfovibrio","Desulfovibrionaceae","173","25519","0.006779262510286453"
"1505663","genus","Erysipelatoclostridium","Erysipelotrichaceae","40","25519","0.001567459539950625"
"375288","genus","Parabacteroides","Porphyromonadaceae","100","25519","0.003918648849876563"
"","genus","other Sporomusaceae family","Sporomusaceae","1","25519","0.00003918648849876562"
"1569","genus","Sporosarcina","Planococcaceae","16","25519","0.00062698381598025"
"","genus","other Clostridiales Family XIII. Incertae Sedis family","Clostridiales Family XIII. Incertae Sedis","2","25519","0.00007837297699753124"
